,Compound,Positive,Negative,Neutral
9416,-0.296,0.0,0.084,0.916
9417,0.0,0.0,0.0,1.0
9418,0.4019,0.403,0.0,0.597
9419,0.3182,0.315,0.0,0.685
9420,0.5245,0.173,0.0,0.827
9421,0.4118,0.125,0.063,0.811
9422,0.8151,0.471,0.155,0.374
9423,0.4767,0.341,0.0,0.659
9424,0.0,0.0,0.0,1.0
9425,0.0,0.0,0.0,1.0
9426,0.6908,0.206,0.0,0.794
9427,0.5574,0.697,0.0,0.303
9428,0.34,0.118,0.0,0.882
9429,0.2732,0.129,0.0,0.871
9430,0.0,0.0,0.0,1.0
9431,0.0,0.0,0.0,1.0
9432,0.0,0.0,0.0,1.0
9433,0.4019,1.0,0.0,0.0
9434,0.0116,0.169,0.168,0.663
9435,0.6652,0.206,0.0,0.794
9436,0.2732,0.137,0.083,0.78
9437,-0.25,0.0,0.5,0.5
9438,0.0,0.0,0.0,1.0
9439,0.0,0.0,0.0,1.0
9440,0.1027,0.146,0.18,0.674
9441,0.0,0.0,0.0,1.0
9442,0.0,0.0,0.0,1.0
9443,0.0,0.0,0.0,1.0
9444,0.4773,0.194,0.0,0.806
9445,0.3612,0.091,0.0,0.909
9446,0.0,0.0,0.0,1.0
9447,0.0,0.0,0.0,1.0
9448,0.0,0.0,0.0,1.0
9449,0.0,0.0,0.0,1.0
9450,0.0,0.0,0.0,1.0
9451,0.0,0.0,0.0,1.0
9452,0.0,0.0,0.0,1.0
9453,0.296,0.239,0.0,0.761
9454,0.0,0.0,0.0,1.0
9455,0.4019,1.0,0.0,0.0
9456,0.0,0.0,0.0,1.0
9457,0.0,0.0,0.0,1.0
9458,-0.4215,0.0,0.241,0.759
9459,0.0,0.0,0.0,1.0
9460,-0.3182,0.0,0.119,0.881
9461,-0.3182,0.0,0.15,0.85
9462,0.0,0.0,0.0,1.0
9463,0.0,0.0,0.0,1.0
9464,0.6808,1.0,0.0,0.0
9465,0.0,0.0,0.0,1.0
9466,0.1779,0.188,0.108,0.704
9467,0.5423,0.197,0.076,0.727
9468,0.0088,0.114,0.153,0.733
9469,0.0772,0.157,0.0,0.843
9470,0.8625,0.762,0.0,0.238
9471,0.4019,1.0,0.0,0.0
9472,0.0,0.0,0.0,1.0
9473,0.0,0.0,0.0,1.0
9474,0.0,0.0,0.0,1.0
9475,0.4019,1.0,0.0,0.0
9476,0.6249,0.186,0.0,0.814
9477,-0.5994,0.0,0.206,0.794
9478,0.4404,0.592,0.0,0.408
9479,0.4926,0.516,0.0,0.484
9480,0.5994,0.262,0.0,0.738
9481,0.3818,0.178,0.0,0.822
9482,0.3612,0.556,0.0,0.444
9483,0.2975,0.424,0.0,0.576
9484,-0.0572,0.0,0.234,0.766
9485,-0.2057,0.0,0.108,0.892
9486,0.0,0.0,0.0,1.0
9487,-0.3182,0.0,0.315,0.685
9488,-0.5574,0.0,0.821,0.179
9489,0.4404,0.744,0.0,0.256
9490,0.0,0.0,0.0,1.0
9491,0.0,0.0,0.0,1.0
9492,0.7902,0.5,0.0,0.5
9493,-0.34,0.0,0.146,0.854
9494,0.0,0.0,0.0,1.0
9495,0.34,0.106,0.055,0.839
9496,0.0516,0.122,0.109,0.769
9497,0.296,0.18,0.0,0.82
9498,-0.3182,0.0,0.434,0.566
9499,-0.2755,0.0,0.513,0.487
9500,0.0,0.0,0.0,1.0
9501,-0.3804,0.0,0.565,0.435
9502,-0.3182,0.0,1.0,0.0
9503,-0.2263,0.113,0.191,0.696
9504,0.0,0.0,0.0,1.0
9505,0.9638,0.678,0.0,0.322
9506,0.4019,0.278,0.0,0.722
9507,0.0,0.0,0.0,1.0
9508,-0.296,0.0,0.216,0.784
9509,0.1779,0.17,0.142,0.688
9510,0.4019,1.0,0.0,0.0
9511,0.2263,0.147,0.0,0.853
9512,0.0,0.0,0.0,1.0
9513,0.0,0.0,0.0,1.0
9514,0.0,0.0,0.0,1.0
9515,0.4767,0.195,0.087,0.718
9516,0.296,1.0,0.0,0.0
9517,0.0,0.0,0.0,1.0
9518,0.5859,0.257,0.0,0.743
9519,0.4019,0.197,0.0,0.803
9520,0.6486,0.142,0.0,0.858
9521,0.0,0.0,0.0,1.0
9522,0.0,0.0,0.0,1.0
9523,0.0,0.0,0.0,1.0
9524,0.0,0.0,0.0,1.0
9525,0.0,0.0,0.0,1.0
9526,0.0,0.0,0.0,1.0
9527,-0.6486,0.0,0.301,0.699
9528,0.0,0.0,0.0,1.0
9529,-0.0191,0.0,0.349,0.651
9530,0.7269,1.0,0.0,0.0
9531,-0.7014,0.036,0.237,0.726
9532,0.0,0.0,0.0,1.0
9533,0.0,0.0,0.0,1.0
9534,0.3612,0.128,0.0,0.872
9535,0.0,0.0,0.0,1.0
9536,0.3612,0.111,0.0,0.889
9537,0.0,0.0,0.0,1.0
9538,0.8172,0.309,0.0,0.691
9539,0.7096,0.457,0.0,0.543
9540,0.0,0.0,0.0,1.0
9541,0.4854,0.179,0.059,0.762
9542,0.6605,0.213,0.0,0.787
9543,0.4926,0.761,0.0,0.239
9544,0.5697,0.17,0.0,0.83
9545,0.0,0.0,0.0,1.0
9546,0.0,0.0,0.0,1.0
9547,0.0,0.0,0.0,1.0
9548,0.4588,0.231,0.0,0.769
9549,-0.296,0.0,1.0,0.0
9550,-0.3875,0.0,0.568,0.432
9551,0.0,0.0,0.0,1.0
9552,-0.296,0.0,1.0,0.0
9553,0.0,0.0,0.0,1.0
9554,-0.5267,0.0,0.18,0.82
9555,-0.6249,0.0,0.177,0.823
9556,0.4019,1.0,0.0,0.0
9557,0.4019,1.0,0.0,0.0
9558,0.0,0.0,0.0,1.0
9559,0.0,0.0,0.0,1.0
9560,0.4186,0.481,0.0,0.519
9561,0.2732,0.123,0.0,0.877
9562,0.296,1.0,0.0,0.0
9563,0.0,0.0,0.0,1.0
9564,0.7184,0.261,0.0,0.739
9565,0.1779,0.075,0.0,0.925
9566,-0.25,0.0,0.077,0.923
9567,0.5859,0.183,0.0,0.817
9568,-0.2263,0.38,0.62,0.0
9569,0.6801,0.217,0.048,0.735
9570,0.0,0.0,0.0,1.0
9571,0.0,0.0,0.0,1.0
9572,-0.2714,0.16,0.252,0.589
9573,0.0,0.0,0.0,1.0
9574,0.0,0.0,0.0,1.0
9575,0.0,0.0,0.0,1.0
9576,0.0,0.0,0.0,1.0
9577,0.0,0.0,0.0,1.0
9578,0.0,0.0,0.0,1.0
9579,0.0,0.0,0.0,1.0
9580,0.0772,0.101,0.089,0.81
9581,0.0,0.0,0.0,1.0
9582,-0.8316,0.0,0.423,0.577
9583,0.0,0.0,0.0,1.0
9584,0.4019,0.144,0.0,0.856
9585,0.2144,0.27,0.0,0.73
9586,0.4019,0.278,0.0,0.722
9587,0.3041,0.139,0.0,0.861
9588,0.0,0.0,0.0,1.0
9589,0.0,0.0,0.0,1.0
9590,0.6597,0.278,0.0,0.722
9591,0.4019,1.0,0.0,0.0
9592,-0.0084,0.171,0.172,0.658
9593,0.4019,1.0,0.0,0.0
9594,0.3167,0.103,0.0,0.897
9595,0.0433,0.105,0.098,0.797
9596,0.2714,0.207,0.0,0.793
9597,0.9186,0.542,0.0,0.458
9598,0.0,0.0,0.0,1.0
9599,0.3818,0.167,0.0,0.833
9600,0.6249,0.272,0.0,0.728
9601,0.4404,0.492,0.0,0.508
9602,0.0,0.0,0.0,1.0
9603,0.0,0.0,0.0,1.0
9604,0.3612,0.333,0.0,0.667
9605,0.0,0.0,0.0,1.0
9606,0.0,0.0,0.0,1.0
9607,-0.296,0.0,0.084,0.916
9608,0.7269,0.604,0.0,0.396
9609,0.4404,0.744,0.0,0.256
9610,-0.0754,0.351,0.389,0.26
9611,0.0,0.0,0.0,1.0
9612,0.296,1.0,0.0,0.0
9613,0.0,0.0,0.0,1.0
9614,0.9136,0.337,0.0,0.663
9615,0.3182,0.091,0.0,0.909
9616,0.7096,0.257,0.0,0.743
9617,0.7184,0.24,0.0,0.76
9618,0.7964,0.587,0.0,0.413
9619,0.0,0.0,0.0,1.0
9620,0.8555,0.385,0.0,0.615
9621,0.0,0.0,0.0,1.0
9622,0.5499,0.256,0.163,0.581
9623,0.9041,0.524,0.0,0.476
9624,0.2144,0.104,0.0,0.896
9625,0.0,0.0,0.0,1.0
9626,0.4588,0.134,0.053,0.813
9627,0.0,0.0,0.0,1.0
9628,0.0,0.0,0.0,1.0
9629,0.7118,1.0,0.0,0.0
9630,0.0,0.0,0.0,0.0
9631,0.9215,0.569,0.0,0.431
9632,-0.4023,0.0,0.213,0.787
9633,0.2225,0.11,0.072,0.818
9634,0.296,0.268,0.0,0.732
9635,0.0,0.0,0.0,1.0
9636,0.0,0.0,0.0,1.0
9637,0.0,0.0,0.0,1.0
9638,0.6249,0.577,0.0,0.423
9639,0.4404,0.162,0.0,0.838
9640,0.5994,0.71,0.0,0.29
9641,0.4588,0.75,0.0,0.25
9642,0.6808,0.302,0.088,0.611
9643,0.3182,0.173,0.0,0.827
9644,0.5719,0.552,0.0,0.448
9645,0.0,0.0,0.0,1.0
9646,0.0,0.0,0.0,0.0
9647,0.0,0.0,0.0,1.0
9648,-0.296,0.0,1.0,0.0
9649,0.0,0.0,0.0,1.0
9650,0.4007,0.154,0.099,0.747
9651,-0.1994,0.14,0.217,0.643
9652,0.7964,0.315,0.062,0.623
9653,-0.1779,0.0,0.102,0.898
9654,0.7175,0.241,0.0,0.759
9655,-0.2516,0.0,0.087,0.913
9656,0.0,0.0,0.0,1.0
9657,0.0,0.0,0.0,1.0
9658,0.6801,0.248,0.0,0.752
9659,-0.34,0.088,0.173,0.739
9660,-0.0516,0.141,0.154,0.705
9661,0.0644,0.176,0.118,0.706
9662,0.4215,0.259,0.0,0.741
9663,0.0,0.0,0.0,1.0
9664,0.4588,0.5,0.0,0.5
9665,0.8734,0.406,0.0,0.594
9666,0.4767,0.437,0.0,0.563
9667,0.0516,0.254,0.237,0.508
9668,0.5848,0.444,0.0,0.556
9669,0.8803,0.718,0.0,0.282
9670,0.25,0.167,0.0,0.833
9671,0.0853,0.176,0.144,0.68
9672,-0.34,0.0,0.167,0.833
9673,0.765,0.375,0.0,0.625
9674,0.3595,0.228,0.178,0.594
9675,0.6369,0.344,0.0,0.656
9676,0.6597,0.351,0.0,0.649
9677,0.0,0.0,0.0,1.0
9678,0.0,0.0,0.0,1.0
9679,0.3182,0.119,0.0,0.881
9680,0.0,0.0,0.0,1.0
9681,0.0,0.0,0.0,1.0
9682,0.0,0.0,0.0,1.0
9683,0.0,0.0,0.0,1.0
9684,0.0,0.0,0.0,1.0
9685,0.4019,1.0,0.0,0.0
9686,0.4215,0.412,0.0,0.588
9687,0.6705,0.407,0.0,0.593
9688,-0.6715,0.0,0.566,0.434
9689,0.4404,0.153,0.0,0.847
9690,-0.296,0.0,0.109,0.891
9691,0.0,0.0,0.0,1.0
9692,0.4019,1.0,0.0,0.0
9693,0.0,0.0,0.0,1.0
9694,-0.4574,0.0,0.2,0.8
9695,-0.296,0.0,0.306,0.694
9696,0.2975,0.688,0.0,0.312
9697,0.0,0.0,0.0,1.0
9698,0.2144,0.236,0.0,0.764
9699,0.4588,0.12,0.0,0.88
9700,0.2247,0.159,0.0,0.841
9701,-0.7698,0.059,0.27,0.67
9702,-0.128,0.111,0.186,0.704
9703,-0.7506,0.0,0.262,0.738
9704,0.0,0.0,0.0,1.0
9705,0.6369,0.512,0.0,0.488
9706,-0.204,0.133,0.229,0.639
9707,0.4588,0.429,0.0,0.571
9708,-0.3182,0.0,0.126,0.874
9709,0.0,0.0,0.0,1.0
9710,0.2732,0.174,0.0,0.826
9711,0.6696,0.191,0.0,0.809
9712,0.4404,0.209,0.0,0.791
9713,0.9019,0.442,0.0,0.558
9714,0.7003,0.537,0.0,0.463
9715,-0.0127,0.075,0.077,0.848
9716,0.25,0.5,0.283,0.217
9717,0.4404,0.121,0.0,0.879
9718,0.0,0.0,0.0,1.0
9719,0.8622,0.589,0.0,0.411
9720,-0.1531,0.244,0.311,0.444
9721,0.7346,0.329,0.112,0.56
9722,0.5759,0.542,0.0,0.458
9723,-0.2755,0.0,0.131,0.869
9724,0.5187,0.186,0.0,0.814
9725,-0.5267,0.0,0.328,0.672
9726,-0.7003,0.048,0.257,0.696
9727,0.5994,0.217,0.071,0.712
9728,0.0,0.0,0.0,1.0
9729,0.0,0.0,0.0,1.0
9730,0.3182,0.113,0.0,0.887
9731,0.0,0.0,0.0,1.0
9732,0.1531,0.242,0.0,0.758
9733,0.743,0.343,0.0,0.657
9734,0.4753,1.0,0.0,0.0
9735,0.786,0.29,0.113,0.597
9736,0.0,0.0,0.0,1.0
9737,0.4574,1.0,0.0,0.0
9738,-0.6249,0.0,0.221,0.779
9739,0.75,1.0,0.0,0.0
9740,0.6369,0.457,0.0,0.543
9741,0.5859,0.706,0.0,0.294
9742,0.0,0.0,0.0,1.0
9743,0.1551,0.203,0.217,0.58
9744,0.2144,0.117,0.0,0.883
9745,-0.0516,0.104,0.111,0.786
9746,-0.5574,0.0,0.135,0.865
9747,0.0,0.0,0.0,1.0
9748,0.0,0.0,0.0,1.0
9749,0.0,0.0,0.0,1.0
9750,0.0,0.0,0.0,1.0
9751,-0.1121,0.131,0.11,0.759
9752,0.4404,0.281,0.0,0.719
9753,0.0,0.0,0.0,1.0
9754,0.4019,1.0,0.0,0.0
9755,-0.4019,0.0,0.109,0.891
9756,0.7096,0.469,0.131,0.4
9757,0.5106,0.35,0.0,0.65
9758,0.9661,0.623,0.0,0.377
9759,0.5994,0.612,0.153,0.235
9760,0.2023,0.21,0.117,0.674
9761,0.4404,0.172,0.0,0.828
9762,0.0,0.0,0.0,1.0
9763,-0.1531,0.0,0.078,0.922
9764,0.3182,0.133,0.0,0.867
9765,0.0,0.0,0.0,1.0
9766,-0.2023,0.193,0.248,0.559
9767,-0.6776,0.124,0.255,0.621
9768,-0.3468,0.146,0.198,0.656
9769,0.0,0.0,0.0,1.0
9770,0.3612,0.094,0.0,0.906
9771,0.891,0.345,0.0,0.655
9772,0.1901,0.071,0.0,0.929
9773,0.0516,0.07,0.0,0.93
9774,0.0,0.0,0.0,1.0
9775,0.0,0.0,0.0,1.0
9776,0.7184,0.333,0.0,0.667
9777,0.3612,0.152,0.0,0.848
9778,0.2732,0.13,0.0,0.87
9779,-0.296,0.0,0.524,0.476
9780,0.0,0.0,0.0,1.0
9781,0.0258,1.0,0.0,0.0
9782,0.25,0.318,0.227,0.455
9783,-0.2732,0.0,0.11,0.89
9784,-0.4215,0.0,0.177,0.823
9785,0.5574,0.18,0.0,0.82
9786,0.4588,0.333,0.0,0.667
9787,0.4019,0.219,0.105,0.675
9788,0.7501,0.242,0.0,0.758
9789,0.8705,0.319,0.0,0.681
9790,0.6249,0.362,0.0,0.638
9791,0.4019,0.474,0.0,0.526
9792,0.7351,0.372,0.097,0.531
9793,-0.2263,0.0,0.071,0.929
9794,0.4404,0.266,0.0,0.734
9795,0.0,0.0,0.0,1.0
9796,0.0,0.0,0.0,1.0
9797,0.6249,0.287,0.104,0.609
9798,0.6597,0.301,0.097,0.602
9799,-0.2987,0.067,0.111,0.822
9800,0.4019,1.0,0.0,0.0
9801,0.4939,0.233,0.1,0.667
9802,0.0,0.0,0.0,1.0
9803,0.0,0.0,0.0,1.0
9804,0.7755,0.301,0.0,0.699
9805,0.2263,0.089,0.054,0.856
9806,0.34,0.179,0.0,0.821
9807,0.6124,0.227,0.0,0.773
9808,0.0,0.0,0.0,1.0
9809,0.5719,0.198,0.0,0.802
9810,-0.2411,0.0,0.329,0.671
9811,0.4404,0.266,0.0,0.734
9812,-0.0772,0.109,0.122,0.769
9813,0.5984,0.327,0.0,0.673
9814,0.0,0.0,0.0,1.0
9815,0.0,0.0,0.0,1.0
9816,-0.4168,0.0,0.481,0.519
9817,0.3182,0.161,0.0,0.839
9818,0.4019,1.0,0.0,0.0
9819,0.296,0.306,0.0,0.694
9820,-0.3182,0.0,0.161,0.839
9821,0.5927,0.149,0.0,0.851
9822,0.0,0.0,0.0,1.0
9823,0.0,0.0,0.0,1.0
9824,0.0,0.0,0.0,1.0
9825,0.0,0.0,0.0,1.0
9826,0.6249,0.282,0.0,0.718
9827,0.5859,0.352,0.0,0.648
9828,0.0,0.0,0.0,1.0
9829,0.0,0.0,0.0,1.0
9830,0.9246,0.507,0.063,0.43
9831,0.2023,0.171,0.124,0.706
9832,0.0,0.0,0.0,1.0
9833,0.6369,0.206,0.0,0.794
9834,0.4404,0.1,0.0,0.9
9835,-0.5517,0.0,0.603,0.397
9836,0.0,0.0,0.0,1.0
9837,0.7269,0.295,0.0,0.705
9838,0.0,0.092,0.092,0.816
9839,0.0,0.0,0.0,1.0
9840,0.6808,0.211,0.0,0.789
9841,0.4215,0.104,0.0,0.896
9842,0.6249,0.577,0.0,0.423
9843,0.0,0.0,0.0,1.0
9844,-0.34,0.0,0.13,0.87
9845,-0.296,0.0,0.084,0.916
9846,0.0,0.0,0.0,1.0
9847,0.2144,0.064,0.0,0.936
9848,0.3818,0.11,0.0,0.89
9849,0.0,0.0,0.0,1.0
9850,0.0,0.0,0.0,1.0
9851,0.0,0.0,0.0,1.0
9852,-0.4588,0.0,0.2,0.8
9853,0.4019,0.197,0.0,0.803
9854,0.0,0.0,0.0,1.0
9855,-0.1027,0.0,0.149,0.851
9856,0.0,0.0,0.0,1.0
9857,-0.2755,0.0,0.174,0.826
9858,0.4404,0.744,0.0,0.256
9859,0.4019,1.0,0.0,0.0
9860,0.2023,0.083,0.0,0.917
9861,0.0,0.0,0.0,1.0
9862,0.0,0.0,0.0,1.0
9863,0.1655,0.073,0.0,0.927
9864,0.6486,0.261,0.0,0.739
9865,0.4019,0.403,0.0,0.597
9866,-0.1531,0.0,0.096,0.904
9867,0.5499,0.47,0.0,0.53
9868,0.6369,0.184,0.0,0.816
9869,0.4404,0.367,0.0,0.633
9870,0.0,0.0,0.0,1.0
9871,0.4019,1.0,0.0,0.0
9872,0.4019,0.31,0.0,0.69
9873,0.4215,0.286,0.0,0.714
9874,0.6124,0.217,0.0,0.783
9875,0.4404,0.195,0.0,0.805
9876,0.6808,0.248,0.0,0.752
9877,0.0,0.0,0.0,1.0
9878,0.0,0.0,0.0,1.0
9879,0.0,0.0,0.0,1.0
9880,0.0,0.0,0.0,1.0
9881,-0.6486,0.0,0.208,0.792
9882,-0.3182,0.0,0.365,0.635
9883,-0.3182,0.0,0.277,0.723
9884,-0.5574,0.0,0.247,0.753
9885,0.4588,0.6,0.0,0.4
9886,0.0,0.0,0.0,1.0
9887,0.0,0.0,0.0,1.0
9888,0.2732,0.512,0.0,0.488
9889,0.7499,0.425,0.0,0.575
9890,0.0,0.0,0.0,1.0
9891,0.0,0.0,0.0,1.0
9892,0.4019,1.0,0.0,0.0
9893,0.0,0.0,0.0,1.0
9894,0.0,0.0,0.0,1.0
9895,0.0,0.0,0.0,1.0
9896,0.4588,0.188,0.0,0.812
9897,0.6369,0.583,0.0,0.417
9898,-0.1189,0.125,0.145,0.731
9899,0.5719,1.0,0.0,0.0
9900,0.0,0.0,0.0,1.0
9901,0.5106,0.191,0.0,0.809
9902,0.4019,1.0,0.0,0.0
9903,0.0,0.0,0.0,1.0
9904,0.0,0.0,0.0,1.0
9905,-0.5648,0.0,0.279,0.721
9906,0.0,0.0,0.0,1.0
9907,0.7088,0.296,0.0,0.704
9908,0.0,0.0,0.0,1.0
9909,0.6096,0.277,0.0,0.723
9910,0.4404,0.182,0.0,0.818
9911,0.5267,0.145,0.0,0.855
9912,0.7717,0.573,0.0,0.427
9913,0.5165,0.272,0.0,0.728
9914,0.6696,0.692,0.0,0.308
9915,0.8266,0.554,0.0,0.446
9916,0.7184,0.6,0.0,0.4
9917,0.5994,0.205,0.0,0.795
9918,-0.1531,0.0,0.118,0.882
9919,0.3612,0.714,0.0,0.286
9920,0.4019,0.403,0.0,0.597
9921,0.1621,0.152,0.167,0.681
9922,0.6588,0.423,0.0,0.577
9923,0.0,0.0,0.0,1.0
9924,0.3612,0.238,0.0,0.762
9925,0.1882,0.324,0.244,0.432
9926,0.296,0.196,0.0,0.804
9927,0.0,0.0,0.0,1.0
9928,0.0,0.0,0.0,1.0
9929,0.0,0.0,0.0,1.0
9930,0.4404,0.339,0.11,0.551
9931,0.0,0.0,0.0,1.0
9932,-0.3612,0.0,0.143,0.857
9933,-0.296,0.0,1.0,0.0
9934,0.0,0.0,0.0,1.0
9935,0.4926,1.0,0.0,0.0
9936,-0.0391,0.168,0.204,0.627
9937,0.5635,0.205,0.0,0.795
9938,0.0,0.0,0.0,1.0
9939,0.0,0.0,0.0,1.0
9940,0.7845,0.775,0.0,0.225
9941,0.0,0.0,0.0,1.0
9942,0.7579,0.351,0.0,0.649
9943,0.7096,0.282,0.0,0.718
9944,0.775,0.241,0.046,0.713
9945,0.0,0.0,0.0,1.0
9946,0.0,0.0,0.0,1.0
9947,0.6588,0.594,0.0,0.406
9948,0.6597,0.39,0.0,0.61
9949,0.8398,0.421,0.0,0.579
9950,-0.3612,0.0,0.111,0.889
9951,0.5994,1.0,0.0,0.0
9952,0.2732,0.147,0.0,0.853
9953,0.4019,1.0,0.0,0.0
9954,0.4019,1.0,0.0,0.0
9955,0.6908,0.851,0.0,0.149
9956,0.7351,0.275,0.0,0.725
9957,0.4019,1.0,0.0,0.0
9958,0.6249,0.243,0.0,0.757
9959,0.2263,0.174,0.0,0.826
9960,0.0,0.0,0.0,1.0
9961,0.0,0.0,0.0,1.0
9962,0.3182,0.141,0.0,0.859
9963,0.0,0.0,0.0,1.0
9964,0.7783,0.694,0.0,0.306
9965,0.0,0.0,0.0,1.0
9966,0.743,0.863,0.0,0.137
9967,0.0,0.0,0.0,1.0
9968,0.0,0.0,0.0,1.0
9969,0.0,0.0,0.0,1.0
9970,-0.296,0.0,0.524,0.476
9971,0.5574,0.434,0.0,0.566
9972,0.4019,1.0,0.0,0.0
9973,0.0772,0.046,0.0,0.954
9974,0.0,0.0,0.0,1.0
9975,0.4019,1.0,0.0,0.0
9976,0.5859,0.241,0.0,0.759
9977,0.0,0.0,0.0,1.0
9978,0.4404,0.293,0.0,0.707
9979,-0.024,0.106,0.11,0.785
9980,0.0,0.0,0.0,1.0
9981,0.0,0.0,0.0,1.0
9982,0.0,0.0,0.0,1.0
9983,0.4215,0.583,0.0,0.417
9984,0.0,0.0,0.0,1.0
9985,0.0,0.0,0.0,1.0
9986,0.0,0.0,0.0,1.0
9987,0.0,0.0,0.0,1.0
9988,-0.4019,0.0,0.184,0.816
9989,0.0,0.0,0.0,1.0
9990,0.0,0.0,0.0,1.0
9991,0.0,0.0,0.0,1.0
9992,0.4926,1.0,0.0,0.0
9993,0.0,0.0,0.0,1.0
9994,-0.4767,0.0,0.756,0.244
9995,0.4215,0.167,0.0,0.833
9996,-0.3818,0.093,0.229,0.678
9997,0.784,0.775,0.0,0.225
9998,0.4926,0.615,0.0,0.385
9999,0.0,0.0,0.0,1.0
10000,-0.5859,0.0,0.132,0.868
10001,-0.5859,0.0,0.432,0.568
10002,0.0,0.0,0.0,1.0
10003,-0.128,0.0,0.12,0.88
10004,0.0,0.0,0.0,1.0
10005,0.0,0.096,0.096,0.808
10006,0.0,0.0,0.0,1.0
10007,0.6369,0.366,0.0,0.634
10008,0.0,0.0,0.0,1.0
10009,0.0,0.0,0.0,1.0
10010,0.0,0.0,0.0,1.0
10011,0.2023,0.076,0.0,0.924
10012,0.296,0.109,0.0,0.891
10013,0.0,0.0,0.0,1.0
10014,0.8573,0.422,0.096,0.481
10015,0.4215,0.412,0.0,0.588
10016,0.0,0.0,0.0,1.0
10017,0.6369,0.457,0.0,0.543
10018,0.0,0.0,0.0,1.0
10019,0.743,0.558,0.0,0.442
10020,0.4939,0.28,0.17,0.55
10021,0.836,0.357,0.0,0.643
10022,0.0,0.0,0.0,1.0
10023,0.4019,1.0,0.0,0.0
10024,0.0,0.0,0.0,1.0
10025,0.5499,0.233,0.068,0.699
10026,0.8779,0.425,0.0,0.575
10027,-0.7579,0.0,0.283,0.717
10028,0.0788,0.107,0.093,0.8
10029,0.0,0.0,0.0,1.0
10030,0.4404,0.266,0.0,0.734
10031,0.0258,0.078,0.0,0.922
10032,0.0,0.0,0.0,1.0
10033,0.0,0.0,0.0,1.0
10034,0.0,0.0,0.0,1.0
10035,0.0,0.0,0.0,1.0
10036,0.4019,1.0,0.0,0.0
10037,0.4019,1.0,0.0,0.0
10038,0.4939,0.762,0.0,0.238
10039,0.0,0.0,0.0,1.0
10040,-0.296,0.0,0.121,0.879
10041,0.0,0.0,0.0,1.0
10042,0.0,0.0,0.0,1.0
10043,-0.34,0.0,0.179,0.821
10044,0.4404,0.367,0.0,0.633
10045,0.0,0.0,0.0,1.0
10046,-0.296,0.119,0.217,0.664
10047,0.4926,0.516,0.0,0.484
10048,0.0258,0.072,0.068,0.859
10049,-0.5574,0.0,0.159,0.841
10050,-0.0772,0.101,0.124,0.775
10051,-0.4601,0.0,0.3,0.7
10052,-0.126,0.298,0.342,0.361
10053,0.0,0.0,0.0,1.0
10054,0.0,0.0,0.0,1.0
10055,0.2263,0.106,0.0,0.894
10056,0.0,0.0,0.0,1.0
10057,0.7096,0.269,0.0,0.731
10058,0.0,0.0,0.0,1.0
10059,0.3182,0.108,0.0,0.892
10060,0.7845,0.664,0.0,0.336
10061,0.0,0.0,0.0,1.0
10062,0.0,0.0,0.0,1.0
10063,0.6249,0.672,0.0,0.328
10064,0.3612,0.238,0.0,0.762
10065,0.5093,0.292,0.0,0.708
10066,0.3595,1.0,0.0,0.0
10067,0.0,0.0,0.0,1.0
10068,0.6696,0.692,0.0,0.308
10069,0.0,0.0,0.0,1.0
10070,0.2732,0.149,0.0,0.851
10071,0.4019,1.0,0.0,0.0
10072,0.0,0.0,0.0,1.0
10073,0.1531,0.156,0.122,0.722
10074,-0.2263,0.0,0.192,0.808
10075,0.5562,0.29,0.11,0.6
10076,0.0,0.0,0.0,1.0
10077,-0.8555,0.0,0.342,0.658
10078,0.743,0.378,0.0,0.622
10079,-0.0516,0.0,0.118,0.882
10080,0.0,0.0,0.0,1.0
10081,-0.659,0.0,0.225,0.775
10082,0.7096,0.541,0.0,0.459
10083,0.2591,0.145,0.0,0.855
10084,0.0,0.0,0.0,1.0
10085,0.0,0.0,0.0,1.0
10086,0.0,0.0,0.0,1.0
10087,0.0,0.0,0.0,1.0
10088,0.8074,0.372,0.0,0.628
10089,-0.1027,0.078,0.096,0.826
10090,-0.7264,0.0,0.217,0.783
10091,-0.2748,0.0,0.345,0.655
10092,-0.1198,0.165,0.143,0.692
10093,-0.2023,0.0,0.205,0.795
10094,-0.3182,0.0,0.108,0.892
10095,0.5719,0.236,0.0,0.764
10096,0.0,0.0,0.0,1.0
10097,0.0,0.0,0.0,1.0
10098,0.5106,0.193,0.0,0.807
10099,0.0,0.0,0.0,1.0
10100,0.6908,0.251,0.0,0.749
10101,0.4588,0.333,0.0,0.667
10102,0.6369,0.234,0.0,0.766
10103,0.0,0.0,0.0,1.0
10104,0.0,0.0,0.0,1.0
10105,-0.4588,0.0,0.3,0.7
10106,0.0,0.0,0.0,1.0
10107,-0.3089,0.0,0.124,0.876
10108,0.7177,0.261,0.0,0.739
10109,0.0,0.0,0.0,1.0
10110,0.4215,1.0,0.0,0.0
10111,0.0,0.0,0.0,1.0
10112,0.7717,0.312,0.0,0.688
10113,0.8381,0.383,0.0,0.617
10114,0.1531,0.209,0.155,0.636
10115,0.2235,0.191,0.0,0.809
10116,0.0,0.0,0.0,1.0
10117,0.0,0.0,0.0,1.0
10118,0.4404,0.744,0.0,0.256
10119,0.0,0.0,0.0,1.0
10120,0.0,0.0,0.0,1.0
10121,0.4019,0.351,0.0,0.649
10122,0.8122,0.711,0.0,0.289
10123,0.1877,0.358,0.265,0.377
